id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
76136367,2021/05/01 9:44 AM CEST,2021-05-01,2021-05-01 07:44:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:49 UTC,2021-05-01 14:43:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136367,https://inaturalist-open-data.s3.amazonaws.com/photos/124559927/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.8195444444,13.3659944444,12,12,,,false,,,Bach-Nelkenwurz,Geum rivale,Bach-Nelkenwurz,Plantae,55750,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Rosoideae,Colurieae,Geum,Geum rivale
76136369,2021/05/01 9:44 AM CEST,2021-05-01,2021-05-01 07:44:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:49 UTC,2021-05-01 14:43:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136369,https://inaturalist-open-data.s3.amazonaws.com/photos/124559959/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.8195194444,13.3660555556,24,24,,,false,,,Kriechender Günsel,Ajuga reptans,Kriechender Günsel,Plantae,56099,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Ajugoideae,,Ajuga,Ajuga reptans
76136372,2021/05/01 9:41 AM CEST,2021-05-01,2021-05-01 07:41:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:50 UTC,2021-05-01 14:43:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136372,https://inaturalist-open-data.s3.amazonaws.com/photos/124560042/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.8197694444,13.36675,517,517,,,false,,,Knoblauchsrauke,Alliaria petiolata,Knoblauchsrauke,Plantae,56061,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Thlaspideae,Alliaria,Alliaria petiolata
76136380,2021/05/01 9:41 AM CEST,2021-05-01,2021-05-01 07:41:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:50 UTC,2021-05-01 14:43:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136380,https://inaturalist-open-data.s3.amazonaws.com/photos/124560070/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8332722222,13.3638583333,1440,1440,,,false,,,Gundermann,Glechoma hederacea,Gundermann,Plantae,55830,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Nepetoideae,Mentheae,Glechoma,Glechoma hederacea
76136387,2021/05/01 9:39 AM CEST,2021-05-01,2021-05-01 07:39:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:51 UTC,2021-05-01 13:58:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136387,https://inaturalist-open-data.s3.amazonaws.com/photos/124560105/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8199527778,13.3671555556,24,24,,,false,,,Efeu,Hedera helix,Efeu,Plantae,55882,Tracheophyta,Magnoliopsida,Apiales,,Araliaceae,,,Hedera,Hedera helix
76136392,2021/05/01 9:38 AM CEST,2021-05-01,2021-05-01 07:38:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:51 UTC,2021-05-01 14:43:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136392,https://inaturalist-open-data.s3.amazonaws.com/photos/124560205/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8199666667,13.3672722222,48,48,,,false,,,Eisenhutblättriger Hahnenfuß,Ranunculus aconitifolius,Eisenhutblättriger Hahnenfuß,Plantae,85431,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,Ranunculus aconitifolius
76136394,2021/05/01 9:37 AM CEST,2021-05-01,2021-05-01 07:37:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:52 UTC,2021-05-01 14:42:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136394,https://inaturalist-open-data.s3.amazonaws.com/photos/124560236/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8200277778,13.3669805556,8,8,,,false,,,Scharbockskraut,Ficaria verna,Scharbockskraut,Plantae,204321,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ficaria,Ficaria verna
76136396,2021/05/01 9:36 AM CEST,2021-05-01,2021-05-01 07:36:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:52 UTC,2021-05-01 13:58:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136396,https://inaturalist-open-data.s3.amazonaws.com/photos/124560265/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8200111111,13.3669916667,8,8,,,false,,,Gelbe Anemone,Anemonoides ranunculoides,Gelbe Anemone,Plantae,950596,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Anemoneae,Anemonoides,Anemonoides ranunculoides
76136401,2021/05/01 9:36 AM CEST,2021-05-01,2021-05-01 07:36:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:53 UTC,2021-05-01 13:57:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136401,https://inaturalist-open-data.s3.amazonaws.com/photos/124560295/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8199722222,13.3668888889,6,6,,,false,,,Wald-Schlüsselblume,Primula elatior,Wald-Schlüsselblume,Plantae,55840,Tracheophyta,Magnoliopsida,Ericales,,Primulaceae,Primuloideae,Primuleae,Primula,Primula elatior
76136402,2021/05/01 9:36 AM CEST,2021-05-01,2021-05-01 07:36:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:53 UTC,2021-05-01 14:42:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136402,https://inaturalist-open-data.s3.amazonaws.com/photos/124560364/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8199666667,13.3668305556,8,8,,,false,,,Wolliger Hahnenfuß,Ranunculus lanuginosus,Wolliger Hahnenfuß,Plantae,145537,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,Ranunculus lanuginosus
76136403,2021/05/01 9:35 AM CEST,2021-05-01,2021-05-01 07:35:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:53 UTC,2021-05-01 13:58:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136403,https://inaturalist-open-data.s3.amazonaws.com/photos/124560399/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8199833333,13.3666555556,12,12,,open,false,,,Sumpfdotterblume,Caltha palustris,Sumpfdotterblume,Plantae,56224,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Caltheae,Caltha,Caltha palustris
76136406,2021/05/01 9:35 AM CEST,2021-05-01,2021-05-01 07:35:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:54 UTC,2021-05-01 13:58:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136406,https://inaturalist-open-data.s3.amazonaws.com/photos/124560421/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8199361111,13.3667361111,12,12,,,false,,,Bärlauch,Allium ursinum,Bärlauch,Plantae,56152,Tracheophyta,Liliopsida,Asparagales,,Amaryllidaceae,Allioideae,Allieae,Allium,Allium ursinum
76136407,2021/05/01 9:34 AM CEST,2021-05-01,2021-05-01 07:34:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:54 UTC,2021-05-01 13:58:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136407,https://inaturalist-open-data.s3.amazonaws.com/photos/124560462/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.819875,13.3671444444,96,96,,,false,,,Gefleckte Taubnessel,Lamium maculatum,Gefleckte Taubnessel,Plantae,55828,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Lamioideae,Lamieae,Lamium,Lamium maculatum
76136411,2021/05/01 9:34 AM CEST,2021-05-01,2021-05-01 07:34:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-01 13:56:55 UTC,2021-05-01 13:58:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/76136411,https://inaturalist-open-data.s3.amazonaws.com/photos/124560488/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8198972222,13.3666388889,8,8,,,false,,,Knollen-Beinwell,Symphytum tuberosum,Knollen-Beinwell,Plantae,131625,Tracheophyta,Magnoliopsida,Boraginales,,Boraginaceae,Boraginoideae,Boragineae,Symphytum,Symphytum tuberosum
76226676,2021-05-01 14:59:59,2021-05-01,2021-05-01 14:59:59 UTC,UTC,4273627,fear-fantasy,2021-05-01 18:14:58 UTC,2021-05-17 11:23:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76226676,https://inaturalist-open-data.s3.amazonaws.com/photos/125085169/medium.jpeg,,"",Ringelnatter,4,0,false,2,"Gemeinde Tiefgraben, Österreich",47.8585771878,13.3283337951,76,76,,open,false,gps,gps,grass snake,Natrix natrix,Ringelnatter,Reptilia,966787,Chordata,Reptilia,Squamata,,Colubridae,Natricinae,,Natrix,Natrix natrix
76444369,2021/05/01 2:42 PM CEST,2021-05-01,2021-05-01 12:42:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:17 UTC,2021-05-02 06:34:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444369,https://inaturalist-open-data.s3.amazonaws.com/photos/125050221/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Österreich",47.8520361111,13.3583666667,32,32,,,false,,,Zwiebel-Zahnwurz,Cardamine bulbifera,Zwiebel-Zahnwurz,Plantae,124720,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Cardamineae,Cardamine,Cardamine bulbifera
76444370,2021/05/01 2:42 PM CEST,2021-05-01,2021-05-01 12:42:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:17 UTC,2021-05-03 07:23:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444370,https://inaturalist-open-data.s3.amazonaws.com/photos/125050236/medium.jpeg,,"",,2,0,false,,"Vöcklabruck, Österreich",47.8520888889,13.3589111111,121,121,,,false,,,Gamander-Ehrenpreis,Veronica chamaedrys,Gamander-Ehrenpreis,Plantae,51610,Tracheophyta,Magnoliopsida,Lamiales,,Plantaginaceae,,Veroniceae,Veronica,Veronica chamaedrys
76444377,2021/05/01 2:44 PM CEST,2021-05-01,2021-05-01 12:44:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:18 UTC,2021-05-02 06:34:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444377,https://inaturalist-open-data.s3.amazonaws.com/photos/125050273/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Österreich",47.8520916667,13.3587055556,64,64,,,false,,,Gefleckter Aronstab,Arum maculatum,Gefleckter Aronstab,Plantae,61318,Tracheophyta,Liliopsida,Alismatales,,Araceae,Aroideae,Areae,Arum,Arum maculatum
76444379,2021/05/01 2:45 PM CEST,2021-05-01,2021-05-01 12:45:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:18 UTC,2021-05-02 06:34:28 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444379,https://inaturalist-open-data.s3.amazonaws.com/photos/125050285/medium.jpeg,,"",,1,0,false,,"Mondsee, Österreich",47.852,13.3575944444,65,65,,,false,,,Gewöhnliche Goldnessel,Lamium galeobdolon,Gewöhnliche Goldnessel,Plantae,204339,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Lamioideae,Lamieae,Lamium,Lamium galeobdolon
76444384,2021/05/01 2:46 PM CEST,2021-05-01,2021-05-01 12:46:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:19 UTC,2021-05-02 06:34:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444384,https://inaturalist-open-data.s3.amazonaws.com/photos/125050320/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8529888889,13.3582833333,24,24,,,false,,,Rote Lichtnelke,Silene dioica,Rote Lichtnelke,Plantae,55759,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,Silene dioica
76444385,2021/05/01 2:52 PM CEST,2021-05-01,2021-05-01 12:52:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:19 UTC,2021-05-02 06:34:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444385,https://inaturalist-open-data.s3.amazonaws.com/photos/125050357/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8542361111,13.3571333333,8,8,,,false,,,Hopfenklee,Medicago lupulina,Hopfenklee,Plantae,57056,Tracheophyta,Magnoliopsida,Fabales,,Fabaceae,Faboideae,Trifolieae,Medicago,Medicago lupulina
76444387,2021/05/01 2:53 PM CEST,2021-05-01,2021-05-01 12:53:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:19 UTC,2021-05-02 07:40:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444387,https://inaturalist-open-data.s3.amazonaws.com/photos/125050397/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.8542472222,13.3571222222,8,8,,,false,,,Gewöhnlicher Feldsalat,Valerianella locusta,Gewöhnlicher Feldsalat,Plantae,55752,Tracheophyta,Magnoliopsida,Dipsacales,,Caprifoliaceae,Valerianoideae,,Valerianella,Valerianella locusta
76444392,2021/05/01 2:57 PM CEST,2021-05-01,2021-05-01 12:57:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-02 06:26:20 UTC,2021-05-02 06:34:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/76444392,https://inaturalist-open-data.s3.amazonaws.com/photos/125050420/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.855325,13.3553138889,65,65,,,false,,,Wald-Sauerklee,Oxalis acetosella,Wald-Sauerklee,Plantae,69624,Tracheophyta,Magnoliopsida,Oxalidales,,Oxalidaceae,,,Oxalis,Oxalis acetosella
76495719,Sun May 02 2021 13:36:06 GMT+0200 (GMT+2),2021-05-02,2021-05-02 11:36:06 UTC,Pretoria,4334538,magdalenaloderbauer,2021-05-02 11:36:44 UTC,2021-05-08 05:56:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76495719,https://inaturalist-open-data.s3.amazonaws.com/photos/125129488/medium.jpg,,"","",2,0,false,3,"Sankt Lorenz, Oberösterreich, AT",47.8016881476,13.382184139,22,22,,,false,,,Trefoil Cress,Cardamine trifolia,Kleeblättriges Schaumkraut,Plantae,346985,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Cardamineae,Cardamine,Cardamine trifolia
76496136,Sun May 02 2021 13:38:15 GMT+0200 (GMT+2),2021-05-02,2021-05-02 11:38:15 UTC,Pretoria,4334538,magdalenaloderbauer,2021-05-02 11:38:49 UTC,2021-05-02 16:30:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76496136,https://inaturalist-open-data.s3.amazonaws.com/photos/125130104/medium.jpg,,"","",1,0,false,3,"Sankt Lorenz, Oberösterreich, AT",47.8014292689,13.3824110245,22,22,,,false,,,Wechselblättriges Milzkraut,Chrysosplenium alternifolium,Wechselblättriges Milzkraut,Plantae,133031,Tracheophyta,Magnoliopsida,Saxifragales,,Saxifragaceae,,,Chrysosplenium,Chrysosplenium alternifolium
76496408,Sun May 02 2021 13:39:40 GMT+0200 (GMT+2),2021-05-02,2021-05-02 11:39:40 UTC,Pretoria,4334538,magdalenaloderbauer,2021-05-02 11:40:11 UTC,2021-05-08 05:57:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76496408,https://inaturalist-open-data.s3.amazonaws.com/photos/125130532/medium.jpg,,"","",2,0,false,3,"Sankt Lorenz, Oberösterreich, AT",47.8013696939,13.3825697488,20,20,,,false,,,Round-leaved Saxifrage,Saxifraga rotundifolia,Rundblättriger Steinbrech,Plantae,85444,Tracheophyta,Magnoliopsida,Saxifragales,,Saxifragaceae,,,Saxifraga,Saxifraga rotundifolia
76501392,Sun May 02 2021 14:04:29 GMT+0200 (GMT+2),2021-05-02,2021-05-02 12:04:29 UTC,Pretoria,4334538,magdalenaloderbauer,2021-05-02 12:04:51 UTC,2021-05-17 05:47:43 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/76501392,https://inaturalist-open-data.s3.amazonaws.com/photos/125138297/medium.jpg,,"","",2,0,false,3,"Sankt Gilgen, Salzburg, AT",47.7983282205,13.3767601524,23,23,,,false,,,Limax,Limax,,Mollusca,62472,Mollusca,Gastropoda,Stylommatophora,Limacoidea,Limacidae,Limacinae,,Limax,
76501809,Sun May 02 2021 14:05:36 GMT+0200 (GMT+2),2021-05-02,2021-05-02 12:05:36 UTC,Pretoria,4334538,magdalenaloderbauer,2021-05-02 12:06:42 UTC,2021-05-02 16:31:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76501809,https://inaturalist-open-data.s3.amazonaws.com/photos/125138915/medium.jpg,,"","",1,0,false,3,"Sankt Gilgen, Salzburg, AT",47.798244357,13.3763327949,112,112,,,false,,,Wald-Sanikel,Sanicula europaea,Wald-Sanikel,Plantae,168412,Tracheophyta,Magnoliopsida,Apiales,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,Sanicula europaea
76511123,Sun May 02 2021 14:43:59 GMT+0200 (GMT+2),2021-05-02,2021-05-02 12:43:59 UTC,Pretoria,4334538,magdalenaloderbauer,2021-05-02 12:45:04 UTC,2021-05-09 20:50:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76511123,https://inaturalist-open-data.s3.amazonaws.com/photos/125152937/medium.jpg,,"","",1,0,false,3,"Sankt Gilgen, Salzburg, AT",47.7981994352,13.3767274826,9,9,,open,false,,,Schwarzer Schnegel,Limax cinereoniger,Schwarzer Schnegel,Mollusca,143291,Mollusca,Gastropoda,Stylommatophora,Limacoidea,Limacidae,Limacinae,,Limax,Limax cinereoniger
76841523,2021-05-02 20:22:13,2021-05-02,2021-05-02 18:22:13 UTC,Vienna,1776852,blackindia77,2021-05-03 04:48:15 UTC,2021-05-03 06:15:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76841523,https://inaturalist-open-data.s3.amazonaws.com/photos/125676796/medium.jpeg,,"",,1,0,false,2,"5310 St. Lorenz, Österreich",47.8321603111,13.3425881056,,,,open,false,gps,gps,Reh,Capreolus capreolus,Reh,Mammalia,42184,Chordata,Mammalia,Artiodactyla,,Cervidae,Capreolinae,Capreolini,Capreolus,Capreolus capreolus
76841800,2021-05-02 20:38:22,2021-05-02,2021-05-02 18:38:22 UTC,Vienna,1776852,blackindia77,2021-05-03 04:49:03 UTC,2021-05-03 05:08:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76841800,https://inaturalist-open-data.s3.amazonaws.com/photos/125677039/medium.jpeg,,"",,1,0,false,2,"5310 St. Lorenz, Österreich",47.836497325,13.3396815583,,,,open,false,gps,gps,Stockente,Anas platyrhynchos,Stockente,Aves,6930,Chordata,Aves,Anseriformes,,Anatidae,,,Anas,Anas platyrhynchos
76843892,2021/05/02 6:00 PM CEST,2021-05-02,2021-05-02 16:00:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:40 UTC,2021-05-03 06:26:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843892,https://inaturalist-open-data.s3.amazonaws.com/photos/125677671/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7987444444,13.3903527778,165,165,,,false,,,Haselwurz,Asarum europaeum,Haselwurz,Plantae,128901,Tracheophyta,Magnoliopsida,Piperales,,Aristolochiaceae,Asaroideae,,Asarum,Asarum europaeum
76843896,2021/05/02 6:02 PM CEST,2021-05-02,2021-05-02 16:02:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:41 UTC,2021-05-03 06:26:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843896,https://inaturalist-open-data.s3.amazonaws.com/photos/125677696/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7990333333,13.3889916667,64,64,,,false,,,Rotbuche,Fagus sylvatica,Rotbuche,Plantae,54227,Tracheophyta,Magnoliopsida,Fagales,,Fagaceae,,,Fagus,Fagus sylvatica
76843898,2021/05/02 6:03 PM CEST,2021-05-02,2021-05-02 16:03:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:41 UTC,2021-05-05 03:38:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843898,https://inaturalist-open-data.s3.amazonaws.com/photos/125677709/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7979277778,13.3901027778,847,847,,,false,,,Dreiblättriger Baldrian,Valeriana tripteris,Dreiblättriger Baldrian,Plantae,451051,Tracheophyta,Magnoliopsida,Dipsacales,,Caprifoliaceae,Valerianoideae,,Valeriana,Valeriana tripteris
76843899,2021/05/02 6:04 PM CEST,2021-05-02,2021-05-02 16:04:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:42 UTC,2021-05-03 05:55:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843899,https://inaturalist-open-data.s3.amazonaws.com/photos/125677715/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7991,13.3883555556,449,449,,,false,,,maidenhair spleenwort,Asplenium trichomanes,Dunkelstieliger Streifenfarn,Plantae,75609,Tracheophyta,Polypodiopsida,Polypodiales,,Aspleniaceae,,,Asplenium,Asplenium trichomanes
76843900,2021/05/02 6:06 PM CEST,2021-05-02,2021-05-02 16:06:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:42 UTC,2021-05-03 06:26:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843900,https://inaturalist-open-data.s3.amazonaws.com/photos/125677722/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7944027778,13.3940333333,1405,1405,,,false,,,Mandelblättrige Wolfsmilch,Euphorbia amygdaloides,Mandelblättrige Wolfsmilch,Plantae,57662,Tracheophyta,Magnoliopsida,Malpighiales,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,Euphorbia amygdaloides
76843901,2021/05/02 6:06 PM CEST,2021-05-02,2021-05-02 16:06:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:42 UTC,2021-05-03 05:48:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843901,https://inaturalist-open-data.s3.amazonaws.com/photos/125677725/medium.jpeg,,"",,1,0,false,,"Vöcklabruck, Oberösterreich, Austria",47.7985694444,13.3879694444,96,96,,,false,,,Hainsalat,Aposeris foetida,Hainsalat,Plantae,130723,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,Cichorioideae,Cichorieae,Aposeris,Aposeris foetida
76843902,2021/05/02 6:11 PM CEST,2021-05-02,2021-05-02 16:11:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:43 UTC,2021-05-03 05:52:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843902,https://inaturalist-open-data.s3.amazonaws.com/photos/125677728/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7949777778,13.3931861111,1288,1288,,,false,,,Zwiebel-Zahnwurz,Cardamine bulbifera,Zwiebel-Zahnwurz,Plantae,124720,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Cardamineae,Cardamine,Cardamine bulbifera
76843904,2021/05/02 6:18 PM CEST,2021-05-02,2021-05-02 16:18:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:43 UTC,2021-05-03 06:26:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843904,https://inaturalist-open-data.s3.amazonaws.com/photos/125677785/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7946888889,13.3936888889,1414,1414,,,false,,,Zypressen-Wolfsmilch,Euphorbia cyparissias,Zypressen-Wolfsmilch,Plantae,55766,Tracheophyta,Magnoliopsida,Malpighiales,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,Euphorbia cyparissias
76843905,2021/05/02 6:16 PM CEST,2021-05-02,2021-05-02 16:16:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:43 UTC,2021-05-03 05:56:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843905,https://inaturalist-open-data.s3.amazonaws.com/photos/125677740/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7947,13.3936611111,1414,1414,,,false,,,blue sedge,Carex flacca,Schlaffe Segge,Plantae,159951,Tracheophyta,Liliopsida,Poales,,Cyperaceae,Cyperoideae,Cariceae,Carex,Carex flacca
76843908,2021/05/02 6:20 PM CEST,2021-05-02,2021-05-02 16:20:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:44 UTC,2021-05-03 06:26:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843908,https://inaturalist-open-data.s3.amazonaws.com/photos/125677807/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7972305556,13.3860916667,128,128,,,false,,,Maiglöckchen,Convallaria majalis,Maiglöckchen,Plantae,48206,Tracheophyta,Liliopsida,Asparagales,,Asparagaceae,Nolinoideae,,Convallaria,Convallaria majalis
76843910,2021/05/02 6:22 PM CEST,2021-05-02,2021-05-02 16:22:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:44 UTC,2021-05-03 05:54:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843910,https://inaturalist-open-data.s3.amazonaws.com/photos/125677822/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7944972222,13.3942583333,1414,1414,,,false,,,Early Dog-violet,Viola reichenbachiana,Wald-Veilchen,Plantae,147293,Tracheophyta,Magnoliopsida,Malpighiales,,Violaceae,,,Viola,Viola reichenbachiana
76843911,2021/05/02 6:23 PM CEST,2021-05-02,2021-05-02 16:23:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:44 UTC,2021-05-03 05:52:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843911,https://inaturalist-open-data.s3.amazonaws.com/photos/125677837/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7962944444,13.3868111111,532,532,,,false,,,Mondviole,Lunaria rediviva,Mondviole,Plantae,120549,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Biscutelleae,Lunaria,Lunaria rediviva
