id;obs_id;obs_name
76208247;2814429;drosophila
76208972;4270945,2626695,477431;eremiphilia,brothernorbert,carnifex
76209171;2814429;drosophila
76209605;2814429;drosophila
76211564;2814429,3782665;drosophila,paolosol
76212232;2814429;drosophila
76212969;2814429,305;drosophila,vitalfranz
76213017;4323624,4264458;hederahelix,dawae7
76213315;4327474,477431,4327474;beeutifulbee,carnifex,beeutifulbee
76213499;4327474,4019348,4327474;beeutifulbee,nabu-nvp,beeutifulbee
76213519;2814429,1422753;drosophila,cloclo53
76213654;4327474,923842,1463237;beeutifulbee,bennett_grappone,dburton4444
76213737;4327474,923842;beeutifulbee,bennett_grappone
76214002;4327474,2438113,2106501,4327474;beeutifulbee,pastabaum,rombrand,beeutifulbee
76214177;4327474,4327474;beeutifulbee,beeutifulbee
76214399;4327474;beeutifulbee
76214486;4327474,4327478,477431,4327474;beeutifulbee,otterlysascha,carnifex,beeutifulbee
76214550;2814429,2886668;drosophila,frank375
76214663;4327474;beeutifulbee
76214765;4323624,1731739,1375137,477431;hederahelix,frank007,robertzimmermann,carnifex
76214866;4327474,3782665,477431,4327474;beeutifulbee,paolosol,carnifex,beeutifulbee
76214888;2814429,2106501,899878;drosophila,rombrand,irmi
76214986;4327474,2814429,477431,4327474;beeutifulbee,drosophila,carnifex,beeutifulbee
76215130;4327474,2814429,2298616,4327478,4327478,1530852;beeutifulbee,drosophila,talum,otterlysascha,otterlysascha,lupoli_roland
76215280;4328028,2814429,4328028;kurehan,drosophila,kurehan
76215467;2814429,2322362;drosophila,ste85
76216294;1842195,2438113;hyacinthus,pastabaum
76216330;2814429;drosophila
76217380;2814429;drosophila
76218334;2814429;drosophila
76219565;2814429,2426747,684477;drosophila,bernhardhausdorf,sobam
76220486;2814429,2322362,3438602;drosophila,ste85,giusy87
76220916;2467347;gertiseiser
76221355;2814429,670673;drosophila,lozifer
76221595;2467347,2626695,4008661;gertiseiser,brothernorbert,andreas_berger
76221683;4323710,2814429;mellimelina,drosophila
76221837;2814429,899878,527710,899878,4489361;drosophila,irmi,jameskm,irmi,joseba45
76222126;2814429;drosophila
76222174;2467347,2032730,477431;gertiseiser,waldgeist,carnifex
76222264;4323710,2438113;mellimelina,pastabaum
76222437;2814429,4325062;drosophila,wildandlifeaustria
76222679;2467347,2438113;gertiseiser,pastabaum
76223289;2467347,1375137;gertiseiser,robertzimmermann
76223905;4323710,2626695;mellimelina,brothernorbert
76223913;2467347,419371,1375137,2467347;gertiseiser,johnascher,robertzimmermann,gertiseiser
76224249;2814429,180811,477431,3695873;drosophila,borisb,carnifex,carabid_47
76224426;4323710,2626695;mellimelina,brothernorbert
76224819;1485790,2438113,2626695;cpu,pastabaum,brothernorbert
76224902;1485790,4325062,477431,1441483;cpu,wildandlifeaustria,carnifex,karakaxa
76224918;2467347,1731739;gertiseiser,frank007
76225073;1485790,2438113;cpu,pastabaum
76225160;1485790,2438113;cpu,pastabaum
76225234;1485790,2438113,1485790,2438113;cpu,pastabaum,cpu,pastabaum
76225367;1485790,2626695,477431;cpu,brothernorbert,carnifex
76225420;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76225434;1485790,4235899,1485790,3881022;cpu,ninano,cpu,olivier_niederhauser
76225524;1485790,2626695,1485790;cpu,brothernorbert,cpu
76225621;1485790,2438113;cpu,pastabaum
76225706;1485790,2438113;cpu,pastabaum
76225726;4323710,2626695;mellimelina,brothernorbert
76225880;1485790;cpu
76226049;1485790,2438113;cpu,pastabaum
76226150;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76226178;1485790,2438113,250566;cpu,pastabaum,else
76226288;1485790,3705790,3881022;cpu,svend18,olivier_niederhauser
76226321;2106501,4323624,2626695,2106501;rombrand,hederahelix,brothernorbert,rombrand
76226562;1485790,2438113,1485790;cpu,pastabaum,cpu
76226683;1485790,2438113;cpu,pastabaum
76227386;4323710,4323710;mellimelina,mellimelina
76227923;1842195,2626695;hyacinthus,brothernorbert
76228098;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76228221;1842195,743099;hyacinthus,veszt
76228345;1842195,899878;hyacinthus,irmi
76228474;1842195,2438113;hyacinthus,pastabaum
76228597;1842195,1375137;hyacinthus,robertzimmermann
76228666;1842195,4323624,2626695,1842195;hyacinthus,hederahelix,brothernorbert,hyacinthus
76228812;1842195,2438113;hyacinthus,pastabaum
76228964;1842195,1375137;hyacinthus,robertzimmermann
76229219;1842195,2329740;hyacinthus,karimstrohriegl
76229398;1842195;hyacinthus
76229422;4324191,2438113;barbara_k,pastabaum
76229546;1842195,2438113;hyacinthus,pastabaum
76229653;1842195,2438113;hyacinthus,pastabaum
76229763;1842195,2926001,743099;hyacinthus,tayloria,veszt
76229989;1842195,1842195,2626695;hyacinthus,hyacinthus,brothernorbert
76230191;1842195,2438113,4323624,2626695,4323624;hyacinthus,pastabaum,hederahelix,brothernorbert,hederahelix
76230372;1842195,2438113;hyacinthus,pastabaum
76230530;1842195,4321470;hyacinthus,chr1100010
76230864;4328028,2626695;kurehan,brothernorbert
76230912;4328028,2626695;kurehan,brothernorbert
76230915;1842195,2926001,743099;hyacinthus,tayloria,veszt
76231105;1842195,2438113,1842195;hyacinthus,pastabaum,hyacinthus
76231283;1842195,743099,477431;hyacinthus,veszt,carnifex
76231373;1842195,2926001,743099;hyacinthus,tayloria,veszt
76231536;1842195;hyacinthus
76231698;1842195,2926001;hyacinthus,tayloria
76231903;1842195,2626695;hyacinthus,brothernorbert
76232098;1842195,2626695;hyacinthus,brothernorbert
76232220;1842195,2886668,2426747;hyacinthus,frank375,bernhardhausdorf
76232333;1842195,2106501,1842195;hyacinthus,rombrand,hyacinthus
76232373;4270945,2426747;eremiphilia,bernhardhausdorf
76232513;1842195,2106501,1842195;hyacinthus,rombrand,hyacinthus
76232718;1842195,2926001;hyacinthus,tayloria
76232988;1842195,4321470,2426747,684477,477431;hyacinthus,chr1100010,bernhardhausdorf,sobam,carnifex
76233143;1842195,2626695;hyacinthus,brothernorbert
76233181;4270945,2554087,1546239;eremiphilia,pedro3111,louis_raginwulf
76233306;1842195,2032730;hyacinthus,waldgeist
76233527;1842195,2926001;hyacinthus,tayloria
76233780;1842195,1479221,2435044,1842195;hyacinthus,mondseeirrsee,igor_kuzmin,hyacinthus
76233859;1842195,1422753,1593173;hyacinthus,cloclo53,agapakisnikos
76233974;4270945,2626695;eremiphilia,brothernorbert
76233986;1842195,2626695;hyacinthus,brothernorbert
76234141;1842195,3191925;hyacinthus,radoslawpuchalka
76234375;1842195,743099;hyacinthus,veszt
76234605;1842195,743099;hyacinthus,veszt
76234699;1842195,2926001;hyacinthus,tayloria
76234865;1842195,743099;hyacinthus,veszt
76234943;2391244,4321470;it_lp,chr1100010
76235070;1842195,4019348,1731739;hyacinthus,nabu-nvp,frank007
76235251;1842195,477431,2438113;hyacinthus,carnifex,pastabaum
76235617;1842195,4321470,2626695,1842195;hyacinthus,chr1100010,brothernorbert,hyacinthus
76235803;1842195,477431;hyacinthus,carnifex
76235825;2106501,477431;rombrand,carnifex
76235828;2106501,3681584,2106501;rombrand,linnes_nightmare,rombrand
76235829;2106501,1032700;rombrand,bjoerns
76235831;2106501,2626695,2106501;rombrand,brothernorbert,rombrand
76235837;2106501,2626695;rombrand,brothernorbert
76235838;2106501,2626695,2106501;rombrand,brothernorbert,rombrand
76235839;2106501;rombrand
76235845;2106501,2626695,2106501;rombrand,brothernorbert,rombrand
76235846;4323624,264427,1317088,724346,4505724;hederahelix,pdfuenteb,mercantour,wolfgangb,birute8
76235848;4323624,2626695,2106501;hederahelix,brothernorbert,rombrand
76235853;4323624,2106501;hederahelix,rombrand
76235857;2106501,3681584;rombrand,linnes_nightmare
76235860;2106501,4323624,2626695,1317088,724346;rombrand,hederahelix,brothernorbert,mercantour,wolfgangb
76235861;2106501,1479221,2106501;rombrand,mondseeirrsee,rombrand
76235863;2106501,2106501,899878;rombrand,rombrand,irmi
76236040;1842195,4321470;hyacinthus,chr1100010
76236339;1842195,899878,477431;hyacinthus,irmi,carnifex
76236603;1842195,2626695;hyacinthus,brothernorbert
76236824;1842195,1842195,2626695,477431;hyacinthus,hyacinthus,brothernorbert,carnifex
76236977;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76237322;1842195,743099,477431;hyacinthus,veszt,carnifex
76237575;1842195,1479221,1842195,2626695;hyacinthus,mondseeirrsee,hyacinthus,brothernorbert
76237738;1842195,3638742,1842195;hyacinthus,jf920,hyacinthus
76237919;1842195,2106501,250566;hyacinthus,rombrand,else
76238199;1842195,2626695;hyacinthus,brothernorbert
76238390;1842195,2626695,1842195,1842195;hyacinthus,brothernorbert,hyacinthus,hyacinthus
76238749;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76239008;1842195,2926001,743099;hyacinthus,tayloria,veszt
76239124;1842195,2626695;hyacinthus,brothernorbert
76239351;1842195,2626695,477431;hyacinthus,brothernorbert,carnifex
76239516;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76239626;1842195,2032730,1842195,477431;hyacinthus,waldgeist,hyacinthus,carnifex
76239876;1842195,743099,477431;hyacinthus,veszt,carnifex
76239924;3022719,2032730,11700;danielahlavka,waldgeist,phycus
76239926;3022719,2626695;danielahlavka,brothernorbert
76239929;3022719,4276142,2502819;danielahlavka,mario_oswald,lukasz1979
76239934;3022719,1545616;danielahlavka,elenor
76240079;1842195,1375137;hyacinthus,robertzimmermann
76240456;1842195,38380;hyacinthus,diego_ant
76241046;2467347,385982,1530852;gertiseiser,gianfrancodramis,lupoli_roland
76241414;2467347;gertiseiser
76241583;1842195,4323624,2626695,1842195;hyacinthus,hederahelix,brothernorbert,hyacinthus
76241854;2467347,2626695;gertiseiser,brothernorbert
76241903;1842195,4323624,2626695,1842195,477431;hyacinthus,hederahelix,brothernorbert,hyacinthus,carnifex
76242062;1842195,2626695,477431;hyacinthus,brothernorbert,carnifex
76242226;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76242242;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76242376;1842195,1842195,2438113;hyacinthus,hyacinthus,pastabaum
76242529;2467347,1545616;gertiseiser,elenor
76242531;1842195,2477443,1842195;hyacinthus,gabrielmayrhofer,hyacinthus
76242690;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76242822;1842195,3331215,960916;hyacinthus,jfmantis,szucsich
76242921;477431,2626695;carnifex,brothernorbert
76242952;2467347,2626695,4008661;gertiseiser,brothernorbert,andreas_berger
76242985;477431,2032730,477431;carnifex,waldgeist,carnifex
76243024;1842195,1422753,477431;hyacinthus,cloclo53,carnifex
76243249;1842195,1020162;hyacinthus,lotteryd
76243459;1842195,38380;hyacinthus,diego_ant
76243554;2467347,2626695;gertiseiser,brothernorbert
76243902;3022719,155951,3666055;danielahlavka,tom-kirschey,cleeb
76243907;3022719;danielahlavka
76243908;3022719,155951,3666055;danielahlavka,tom-kirschey,cleeb
76243912;3022719;danielahlavka
76243913;3022719;danielahlavka
76243914;3022719,1335213;danielahlavka,oliver70
76243918;3022719,1896177,2032730;danielahlavka,raycama,waldgeist
76243921;1842195,3331215,960916,960916;hyacinthus,jfmantis,szucsich,szucsich
76244011;1842195,477431;hyacinthus,carnifex
76244048;2467347,2106501;gertiseiser,rombrand
76244213;1842195,1731739,1842195,4019348;hyacinthus,frank007,hyacinthus,nabu-nvp
76244537;1842195,1896177,1485790,1842195,793005;hyacinthus,raycama,cpu,hyacinthus,twan3253
76244709;1842195,1842195,899878;hyacinthus,hyacinthus,irmi
76244716;2467347;gertiseiser
76244959;1842195,38380;hyacinthus,diego_ant
76245161;2467347;gertiseiser
76245266;1842195,2438113;hyacinthus,pastabaum
76245449;1842195,2106501,899878;hyacinthus,rombrand,irmi
76245662;1842195,4325062,1859910,3666055,155951;hyacinthus,wildandlifeaustria,frankielee91,cleeb,tom-kirschey
76245868;1842195,2438113;hyacinthus,pastabaum
76246091;1842195,2926001;hyacinthus,tayloria
76246124;3378753,2106501,2626695;barnabywalters,rombrand,brothernorbert
76246127;3378753,2626695,477431;barnabywalters,brothernorbert,carnifex
76246130;3378753,2626695,1479221;barnabywalters,brothernorbert,mondseeirrsee
76246134;3378753,2626695,1479221;barnabywalters,brothernorbert,mondseeirrsee
76246135;3378753,2626695;barnabywalters,brothernorbert
76246139;3378753,2626695,1479221;barnabywalters,brothernorbert,mondseeirrsee
76246149;3378753;barnabywalters
76246153;3378753,1422753;barnabywalters,cloclo53
76246158;3378753,1422904;barnabywalters,bettyglatzhofer
76246170;3378753,2626695;barnabywalters,brothernorbert
76246171;3378753,2032730;barnabywalters,waldgeist
76246172;3378753,2626695,2477443;barnabywalters,brothernorbert,gabrielmayrhofer
76246181;3378753,4886166;barnabywalters,hanartois
76246182;3378753,2955858,477431,5060;barnabywalters,guentherwoess,carnifex,axel_hochkirch
76246184;3378753,2626695,2438113;barnabywalters,brothernorbert,pastabaum
76246190;3378753,2626695,1479221;barnabywalters,brothernorbert,mondseeirrsee
76246192;3378753,2106501;barnabywalters,rombrand
76246194;3462954,1631021,677256;franzgraf,robink98,alanhorstmann
76246205;3378753,3881541;barnabywalters,norbert99
76246207;3378753,2626695,2626695;barnabywalters,brothernorbert,brothernorbert
76246212;3378753;barnabywalters
76246213;3378753,3881541;barnabywalters,norbert99
76246215;3378753,2626695,2438113;barnabywalters,brothernorbert,pastabaum
76246219;1842195,743099;hyacinthus,veszt
76246225;3378753,2626695,2438113,477431;barnabywalters,brothernorbert,pastabaum,carnifex
76246226;3378753,2438113,477431;barnabywalters,pastabaum,carnifex
76246229;3378753,2626695;barnabywalters,brothernorbert
76246240;3378753,960916,477431;barnabywalters,szucsich,carnifex
76246241;3378753,1422753;barnabywalters,cloclo53
76246245;3378753,960916,477431;barnabywalters,szucsich,carnifex
76246249;3378753,1422753;barnabywalters,cloclo53
76246250;3378753;barnabywalters
76246258;3378753,1422753;barnabywalters,cloclo53
76246259;3378753;barnabywalters
76246260;3378753,670673,3695873;barnabywalters,lozifer,carabid_47
76246271;3378753,3859503;barnabywalters,doppelhans
76246272;3378753;barnabywalters
76246276;3378753,670673,477431;barnabywalters,lozifer,carnifex
76246348;1842195,1842195,2626695;hyacinthus,hyacinthus,brothernorbert
76246496;1842195,2106501,899878,2106501;hyacinthus,rombrand,irmi,rombrand
76246547;2467347,2078240,677256;gertiseiser,thephoxinus,alanhorstmann
76246837;1842195,2106501,2626695,1842195;hyacinthus,rombrand,brothernorbert,hyacinthus
76246969;1842195,1842195,477431;hyacinthus,hyacinthus,carnifex
76247106;2467347,2626695,1479221;gertiseiser,brothernorbert,mondseeirrsee
76247116;1842195;hyacinthus
76247393;2467347,2554773;gertiseiser,alex_iosipenko
76247804;2467347,2078240;gertiseiser,thephoxinus
76247876;474425,3681584,477431;pearmonger,linnes_nightmare,carnifex
76247944;1842195,477431;hyacinthus,carnifex
76248057;474425,4325062;pearmonger,wildandlifeaustria
76248131;1842195,4354090,1842195;hyacinthus,oakhornlet,hyacinthus
76248219;2467347;gertiseiser
76248262;474425,4019348;pearmonger,nabu-nvp
76248320;1842195,4354090,2626695;hyacinthus,oakhornlet,brothernorbert
76248717;1842195,477431;hyacinthus,carnifex
76248814;4334063,670673;anna_huber,lozifer
76248869;1842195,2032730;hyacinthus,waldgeist
76248957;3462954,1068938;franzgraf,mariendistel
76248967;3462954,2840663,4276142,3666055,4304167,155951;franzgraf,tszentiv,mario_oswald,cleeb,jangraf,tom-kirschey
76248968;3462954,3666055,155951;franzgraf,cleeb,tom-kirschey
76248970;3462954,3666055,3462954;franzgraf,cleeb,franzgraf
76248981;3462954,1068938;franzgraf,mariendistel
76249150;1842195,1479221,477431,2733713;hyacinthus,mondseeirrsee,carnifex,wrbkat
76249441;1842195,4354090;hyacinthus,oakhornlet
76249562;2952398,2626695;juliadei,brothernorbert
76249565;2952398;juliadei
76249567;2952398,2626695;juliadei,brothernorbert
76249570;2952398,2626695;juliadei,brothernorbert
76249577;2952398;juliadei
76249581;2952398,2626695;juliadei,brothernorbert
76249679;1842195,899878,4057257;hyacinthus,irmi,uwekozina
76249715;2467347;gertiseiser
76250014;1842195,4313843,1842195,2033161;hyacinthus,ddd101ddd,hyacinthus,mettcollsuss
76250259;1842195,743099;hyacinthus,veszt
76250515;1842195,4240784;hyacinthus,kleeumgebung
76250803;1842195,2032730;hyacinthus,waldgeist
76251006;1842195,2106501;hyacinthus,rombrand
76251008;2467347,670673;gertiseiser,lozifer
76251021;3489275,1731739,3489275;oedippus,frank007,oedippus
76251162;3489275,1106349;oedippus,amzamz
76251191;1842195,2626695;hyacinthus,brothernorbert
76251197;474425,11122;pearmonger,pierov
76251207;3489275,1485790;oedippus,cpu
76251259;3489275,1631021,677256,677256;oedippus,robink98,alanhorstmann,alanhorstmann
76251298;1842195,899878;hyacinthus,irmi
76251356;3489275,2106501;oedippus,rombrand
76251431;1842195,2106501,899878,2106501;hyacinthus,rombrand,irmi,rombrand
76251543;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76251574;1842195,4313843,1842195;hyacinthus,ddd101ddd,hyacinthus
76251889;1842195,4240784,1842195;hyacinthus,kleeumgebung,hyacinthus
76252085;2467347,2626695;gertiseiser,brothernorbert
76252100;3378753;barnabywalters
76252101;1842195,1485790,1842195,2626695,1479221;hyacinthus,cpu,hyacinthus,brothernorbert,mondseeirrsee
76252103;3378753,3859503;barnabywalters,doppelhans
76252106;3378753,960916,477431;barnabywalters,szucsich,carnifex
76252108;3378753;barnabywalters
76252114;3378753,960916,477431;barnabywalters,szucsich,carnifex
76252115;3378753;barnabywalters
76252116;3378753,2445135,1485790,960916,477431;barnabywalters,mgreilhuber,cpu,szucsich,carnifex
76252123;3378753,2426747,477431;barnabywalters,bernhardhausdorf,carnifex
76252124;3378753,2426747,4276142,4276142;barnabywalters,bernhardhausdorf,mario_oswald,mario_oswald
76252126;3378753,3373528;barnabywalters,entoandrew
76252133;3378753;barnabywalters
76252134;3378753,4276142,3791310;barnabywalters,mario_oswald,fa1conx
76252137;3378753,1631021,1818525;barnabywalters,robink98,per-hoffmann-olsen
76252142;3378753,1631021;barnabywalters,robink98
76252143;3378753,2955858,3210451,2403682;barnabywalters,guentherwoess,wernerr,thomaszuna-kratky
76252149;3378753,2626695,2438113;barnabywalters,brothernorbert,pastabaum
76252150;3378753,1106349,3881541;barnabywalters,amzamz,norbert99
76252151;3378753;barnabywalters
76252155;3378753;barnabywalters
76252156;3378753,2596329,2032730;barnabywalters,mcguire_rm,waldgeist
76252158;3378753,3331215;barnabywalters,jfmantis
76252164;3378753,2626695,477431;barnabywalters,brothernorbert,carnifex
76252167;3378753,960916,3378753;barnabywalters,szucsich,barnabywalters
76252171;3378753,590232,1422904,180811;barnabywalters,gabrif,bettyglatzhofer,borisb
76252174;3378753;barnabywalters
76252176;3378753,4276142,382378;barnabywalters,mario_oswald,jmmaes
76252181;3378753;barnabywalters
76252185;3378753,960916,477431;barnabywalters,szucsich,carnifex
76252187;3378753,382378;barnabywalters,jmmaes
76252188;3378753,2814429,988618;barnabywalters,drosophila,samuel_messner
76252195;3378753,4110211,1422904,988618;barnabywalters,tlechner,bettyglatzhofer,samuel_messner
76252196;3378753,1790012;barnabywalters,sbushes
76252204;3378753,1485790,2596329,960916;barnabywalters,cpu,mcguire_rm,szucsich
76252209;3378753,3782665;barnabywalters,paolosol
76252212;3378753,2032730,477431,1453678;barnabywalters,waldgeist,carnifex,melodi_96
76252213;3378753;barnabywalters
76252225;3378753,988618;barnabywalters,samuel_messner
76252285;1842195,477431;hyacinthus,carnifex
76252475;1842195,2106501,1842195,899878,2106501;hyacinthus,rombrand,hyacinthus,irmi,rombrand
76252526;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76252638;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76252859;1842195,2106501,2106501,899878;hyacinthus,rombrand,rombrand,irmi
76253076;1842195,4165233;hyacinthus,horvatschow
76253211;1842195,2426747;hyacinthus,bernhardhausdorf
76253311;1842195,4240784,2626695,4240784;hyacinthus,kleeumgebung,brothernorbert,kleeumgebung
76253459;1842195,57863,1842195;hyacinthus,sdjbrown,hyacinthus
76253707;1842195;hyacinthus
76254024;1842195,1842195,3881541,477431;hyacinthus,hyacinthus,norbert99,carnifex
76254237;1842195,2106501,1842195,2536814,1842195;hyacinthus,rombrand,hyacinthus,tmaximo,hyacinthus
76254440;1842195,743099;hyacinthus,veszt
76254646;1842195,743099;hyacinthus,veszt
76254855;1842195,250566,2438113,1842195;hyacinthus,else,pastabaum,hyacinthus
76254982;1842195,2926001,743099;hyacinthus,tayloria,veszt
76255188;1842195,1631021,1842195,677256;hyacinthus,robink98,hyacinthus,alanhorstmann
76255322;1842195,1485790,180811;hyacinthus,cpu,borisb
76255475;1842195,2032730;hyacinthus,waldgeist
76255672;1842195,2926001;hyacinthus,tayloria
76255726;2467347;gertiseiser
76255822;1842195,743099;hyacinthus,veszt
76256049;1842195,2926001;hyacinthus,tayloria
76256141;2467347,3881541,477431;gertiseiser,norbert99,carnifex
76256249;1842195,3331215,3331215,1530852,1842195;hyacinthus,jfmantis,jfmantis,lupoli_roland,hyacinthus
76256390;1842195,477431;hyacinthus,carnifex
76256639;1842195,743099,1842195;hyacinthus,veszt,hyacinthus
76256769;1842195,1842195;hyacinthus,hyacinthus
76256901;1842195,477431,1453678;hyacinthus,carnifex,melodi_96
76257073;1842195;hyacinthus
76257224;477431,960916;carnifex,szucsich
76257291;477431,3022719;carnifex,danielahlavka
76257357;1842195,4240784;hyacinthus,kleeumgebung
76257395;477431,3022719;carnifex,danielahlavka
76257420;2467347;gertiseiser
76257556;3378753,4240784,1842195,1842195,3169149;barnabywalters,kleeumgebung,hyacinthus,hyacinthus,waterislife
76257733;1842195,1842195;hyacinthus,hyacinthus
76258111;1842195,1842195;hyacinthus,hyacinthus
76258330;1842195,1020162;hyacinthus,lotteryd
76258544;3022719,477431;danielahlavka,carnifex
76258546;3022719,2626695;danielahlavka,brothernorbert
76258550;3022719;danielahlavka
76258553;3022719,477431;danielahlavka,carnifex
76258557;3022719,1485790;danielahlavka,cpu
76258663;1842195;hyacinthus
76258948;2467347,4058168,1485790,793005;gertiseiser,klorenzen,cpu,twan3253
76259039;1842195,1020162;hyacinthus,lotteryd
76259338;1842195,2032730;hyacinthus,waldgeist
76259484;2467347,2626695;gertiseiser,brothernorbert
76259524;1842195,4240784;hyacinthus,kleeumgebung
76259747;1842195,4240784,1842195,3169149;hyacinthus,kleeumgebung,hyacinthus,waterislife
76260083;1842195;hyacinthus
76260228;2467347;gertiseiser
76260717;3022719,2106501;danielahlavka,rombrand
76260718;3022719,2106501;danielahlavka,rombrand
76260722;3022719,250566;danielahlavka,else
76260729;3022719,2626695;danielahlavka,brothernorbert
76260730;3022719,1530852,358730,166761,166761;danielahlavka,lupoli_roland,kgrebennikov,fabienpiednoir,fabienpiednoir
76260734;3022719,1530852,358730,166761;danielahlavka,lupoli_roland,kgrebennikov,fabienpiednoir
76260806;2467347,477431,2467347,2626695;gertiseiser,carnifex,gertiseiser,brothernorbert
76261025;1842195,4240784,2747734,3943553;hyacinthus,kleeumgebung,jurek3,ryneboi
76261126;4334311,1485790;chess2021,cpu
76261232;2467347,2626695;gertiseiser,brothernorbert
76261369;1842195,2106501,1842195;hyacinthus,rombrand,hyacinthus
76261604;1842195,2106501,2626695,1842195;hyacinthus,rombrand,brothernorbert,hyacinthus
76261805;1842195,4240784,2626695;hyacinthus,kleeumgebung,brothernorbert
76262026;1842195;hyacinthus
76262305;1842195,2032730,477431;hyacinthus,waldgeist,carnifex
76262430;2467347,2626695,1479221;gertiseiser,brothernorbert,mondseeirrsee
76262586;1842195,2626695;hyacinthus,brothernorbert
76262782;1842195,2626695,1842195;hyacinthus,brothernorbert,hyacinthus
76262987;477431,726060,477431;carnifex,albach,carnifex
76263024;1842195,1479221,3448987,677256,1842195;hyacinthus,mondseeirrsee,emiliamy,alanhorstmann,hyacinthus
76263138;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76263229;477431,477431,2626695;carnifex,carnifex,brothernorbert
76263233;1842195,1142264,1842195;hyacinthus,dendrocygna,hyacinthus
76263364;1842195,4240784;hyacinthus,kleeumgebung
76263519;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76263666;1842195,4240784;hyacinthus,kleeumgebung
76263940;1842195,1142264;hyacinthus,dendrocygna
76264134;1842195,3668000,677256;hyacinthus,greenari,alanhorstmann
76264331;2467347,1374169,1499535;gertiseiser,felix_riegel,beaversmatter
76264346;1842195,4183373,2106501,1842195;hyacinthus,melica_slo,rombrand,hyacinthus
76264600;1842195,2741410;hyacinthus,eliegaget
76264868;1842195,1842195;hyacinthus,hyacinthus
76264913;2467347,4183373,2626695;gertiseiser,melica_slo,brothernorbert
76265063;3022719,4276142,2818064;danielahlavka,mario_oswald,floriolusfloriolus
76265067;3022719,4276142,2818064;danielahlavka,mario_oswald,floriolusfloriolus
76265069;3022719,4276142;danielahlavka,mario_oswald
76265072;3022719,2078240,2818064;danielahlavka,thephoxinus,floriolusfloriolus
76265076;3022719,4020155;danielahlavka,xespok
76265447;2467347,477431,2851679,2467347;gertiseiser,carnifex,moritz3,gertiseiser
76266416;477431,2626695,3916128;carnifex,brothernorbert,japra
76267698;2623190,2078240;magdalena1180,thephoxinus
76267702;2623190,1731739;magdalena1180,frank007
76267704;2623190,1731739;magdalena1180,frank007
76267714;2623190,1731739;magdalena1180,frank007
76267717;2623190,2032730,960916,477431;magdalena1180,waldgeist,szucsich,carnifex
76267720;2623190,57863;magdalena1180,sdjbrown
76267725;2623190,4240784,57863,4240784;magdalena1180,kleeumgebung,sdjbrown,kleeumgebung
76267726;2623190,4240784;magdalena1180,kleeumgebung
76267727;2623190,4240784,4110211;magdalena1180,kleeumgebung,tlechner
76267732;2623190,477431,827504,827504,974482;magdalena1180,carnifex,gernotkunz,gernotkunz,johannagu
76268139;4240784,2626695;kleeumgebung,brothernorbert
76268786;2467347,988618;gertiseiser,samuel_messner
76268926;477431,2626695;carnifex,brothernorbert
76269028;477431,2626695,477431;carnifex,brothernorbert,carnifex
76269152;477431,2106501;carnifex,rombrand
76269429;2467347,2626695,4008661;gertiseiser,brothernorbert,andreas_berger
76269690;477431,2626695;carnifex,brothernorbert
76269777;477431,2626695;carnifex,brothernorbert
76269930;2467347,2886668,2426747,684477;gertiseiser,frank375,bernhardhausdorf,sobam
76270425;2467347,4240784,477431,4240784;gertiseiser,kleeumgebung,carnifex,kleeumgebung
76271049;2467347,2626695,2175033;gertiseiser,brothernorbert,davidsandler
76272122;2467347,1479221,2626695;gertiseiser,mondseeirrsee,brothernorbert
76272501;2467347,2626695,477431;gertiseiser,brothernorbert,carnifex
76273395;4270945,2626695;eremiphilia,brothernorbert
76274241;2467347,2626695,477431,2467347;gertiseiser,brothernorbert,carnifex,gertiseiser
76275058;2391244,2391244;it_lp,it_lp
76275062;2391244,2626695,2391244;it_lp,brothernorbert,it_lp
76275064;2391244,2626695;it_lp,brothernorbert
76275077;2391244,1142264;it_lp,dendrocygna
76275078;2391244,2626695,2175033,2391244;it_lp,brothernorbert,davidsandler,it_lp
76275079;2391244,2626695;it_lp,brothernorbert
76275089;2391244,2626695;it_lp,brothernorbert
76275091;2391244,2626695,2477443,2391244;it_lp,brothernorbert,gabrielmayrhofer,it_lp
76275092;2391244,2626695,2477443;it_lp,brothernorbert,gabrielmayrhofer
76275101;2391244,3666055;it_lp,cleeb
76275103;2391244,684477,2391244,2426747,2391244;it_lp,sobam,it_lp,bernhardhausdorf,it_lp
76275106;2391244,318631;it_lp,awheimann
76275111;2391244,899878;it_lp,irmi
